2016/09/11,15:30:31,254.64619213,48°39.96'N,068°35.06'W,1.60011764101E-02,2.43014705212E-03,2.05343356282E-02,3.12053011851E-03,4.31251669202E-02,5.55475931038E-03,5.13693736266E-02,6.51098508807E-03,8.45206627392E-02,8.93650784221E-03,2.13699913106E-02,3.02287166165E-03,3.40506723004E-02,5.03393064622E-03,Ouvert
2016/09/11,15:45:31,254.65660880,48°39.96'N,068°35.02'W,2.52320334785E-02,6.42970116053E-03,3.34963214543E-02,7.96436077184E-03,6.98786131248E-02,1.28272710383E-02,8.29028543081E-02,1.56774412466E-02,1.34556120285E-01,2.08044402430E-02,3.49446003529E-02,7.57430589530E-03,5.68318364920E-02,1.24657451610E-02,Ouvert
2016/09/11,16:00:31,254.66702546,48°39.96'N,068°34.99'W,3.51913782312E-02,5.72332384797E-03,4.78006293813E-02,7.72017709850E-03,9.91428482213E-02,1.45656427981E-02,1.17557090346E-01,1.70276788203E-02,1.92089464211E-01,2.53194811617E-02,4.67041797136E-02,7.55406648985E-03,7.34708583525E-02,1.24155539752E-02,Ouvert
2016/09/11,16:30:31,254.68785880,48°39.96'N,068°34.91'W,3.36689520317E-02,4.79203722990E-03,4.56973425100E-02,6.27217972988E-03,9.31600918576E-02,1.08439793532E-02,1.10737493692E-01,1.24760083954E-02,1.78963049901E-01,1.66612459070E-02,4.64920906507E-02,6.21921977963E-03,7.44444615208E-02,1.03320424192E-02,Ouvert
2016/09/11,16:45:31,254.69827546,48°39.95'N,068°34.85'W,3.08732870234E-02,5.45659740611E-03,4.15328122018E-02,7.17725423076E-03,8.69440589859E-02,1.32832701567E-02,1.04286134064E-01,1.54710449778E-02,1.72370645994E-01,2.17810683497E-02,4.28858655878E-02,7.65332170003E-03,6.99950153448E-02,1.30807651528E-02,Ouvert
2016/09/11,17:00:31,254.70869213,48°39.95'N,068°34.81'W,3.21258116075E-02,7.51708391779E-03,4.30072591067E-02,9.78824261049E-03,8.95211273805E-02,1.82087467476E-02,1.07021643402E-01,2.12251240671E-02,1.76077080139E-01,3.02573099563E-02,4.51478327192E-02,9.51908667340E-03,7.30880739230E-02,1.55195305497E-02,Ouvert
2016/09/11,17:15:30,254.71909722,48°39.94'N,068°34.78'W,1.25210480185E-02,2.29531899305E-03,1.59847781293E-02,2.94028905436E-03,3.39536938538E-02,5.68110972525E-03,4.02951138430E-02,6.66317744630E-03,6.55418678415E-02,9.59421764338E-03,1.67698657414E-02,2.86022829938E-03,2.68185153155E-02,4.69747676746E-03,Ouvert
2016/09/11,17:30:30,254.72951389,48°39.92'N,068°34.75'W,2.56113098338E-02,4.46197311060E-03,3.40577062190E-02,5.81246299302E-03,7.28683109410E-02,1.12346674857E-02,8.72613182788E-02,1.31510332054E-02,1.44979779651E-01,1.94232838250E-02,3.91462755638E-02,6.93986640839E-03,6.59991821694E-02,1.23861512759E-02,Ouvert
2016/09/11,17:45:30,254.73993056,48°39.91'N,068°34.72'W,1.84801093054E-02,4.82143753020E-03,2.38404552542E-02,5.84932115862E-03,5.07264095957E-02,1.06292412821E-02,6.04377696527E-02,1.25568990322E-02,9.98662945690E-02,1.74872945815E-02,2.54994205668E-02,5.35159765669E-03,4.15521583594E-02,8.64005787220E-03,Ouvert
2016/09/11,18:00:31,254.75035880,48°39.90'N,068°34.71'W,3.04725219905E-02,5.91591858945E-03,4.14749427393E-02,8.09318137582E-03,9.00494314568E-02,1.67749343646E-02,1.06889646563E-01,1.95687637531E-02,1.78864615561E-01,3.04897435319E-02,4.53365212442E-02,8.96463311432E-03,7.46813018456E-02,1.51690552128E-02,Ouvert
